Date,Stage,cell_id,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300
10/4/13,S1,152,68.81,76.85,82.04,84.56,97.48,101.01,114.65,121.06,134.61,146.42,155.72,165.85,178.21,185.93,200.40,215.63,229.83,254.43,277.19,276.62,300.48,304.33,319.32,317.66,320.58,333.60,307.30,293.57,290.54,282.99,279.06,276.31,259.50,256.99,255.69,251.18,237.72,243.13,235.04,221.85,222.50,216.16,220.38,205.69,198.87,193.18,199.49,197.83,198.54,194.09,179.58,175.20,175.21,161.21,160.72,157.22,165.10,160.80,158.97,162.53,155.33,150.27,146.54,148.95,134.74
10/4/13,S3,153,68.81,76.85,82.04,84.56,97.48,101.01,114.65,121.06,134.61,146.42,155.72,165.85,178.21,185.93,200.40,215.63,229.83,254.43,277.19,276.62,300.48,304.33,319.32,317.66,320.58,333.60,307.30,293.57,290.54,282.99,279.06,276.31,259.50,256.99,255.69,251.18,237.72,243.13,235.04,221.85,222.50,216.16,220.38,205.69,198.87,193.18,199.49,197.83,198.54,194.09,179.58,175.20,175.21,161.21,160.72,157.22,165.10,160.80,158.97,162.53,155.33,150.27,146.54,148.95,134.74
10/4/13,S5,154,70.06,80.25,75.84,82.67,109.05,120.28,124.15,153.61,199.60,205.33,249.92,267.65,343.61,382.53,382.72,382.50,415.36,452.22,463.21,488.34,495.10,543.45,555.74,552.67,578.80,610.24,585.54,604.97,554.59,547.43,533.05,568.41,547.24,524.76,505.38,464.24,454.46,447.67,445.53,417.55,379.31,412.22,415.06,410.96,385.51,385.08,399.09,392.96,382.63,400.54,376.12,380.79,381.57,382.53,388.81,404.49,395.81,391.96,411.73,407.07,398.41,380.14,347.26,336.26,340.12
10/4/13,S2,155,70.89,82.67,81.08,103.15,101.15,112.56,123.32,150.31,156.99,173.50,194.09,210.80,210.87,219.65,222.86,250.24,276.52,282.82,267.41,260.78,254.29,294.50,280.06,305.60,268.98,310.40,276.07,274.51,265.15,271.17,268.43,270.61,260.60,260.94,251.92,256.48,254.14,261.14,246.56,245.23,240.69,226.45,225.11,222.99,213.77,215.05,209.44,197.22,203.64,194.33,205.43,189.85,197.06,187.35,183.11,176.77,175.29,171.43,162.08,160.04,162.48,150.47,141.98,140.97,138.29
10/4/13,S4,156,71.06,94.99,100.03,109.21,120.78,125.12,138.67,149.31,160.94,173.09,190.86,202.77,242.18,253.46,274.95,299.41,305.21,318.81,348.63,316.88,304.30,298.61,305.56,315.17,303.84,294.86,318.03,313.94,269.39,269.36,255.64,266.12,252.44,251.97,223.66,233.81,233.38,234.48,235.19,230.03,213.89,220.75,219.77,215.42,214.66,215.92,207.18,205.67,207.70,207.34,215.67,198.66,177.57,181.75,184.74,171.45,162.83,165.47,175.47,171.05,171.86,166.03,165.91,163.11,171.02
10/4/13,S1,157,71.06,79.33,79.84,83.45,94.49,95.23,104.30,114.94,139.00,159.00,181.73,206.77,228.51,251.83,269.33,277.80,288.28,307.27,322.89,311.24,335.83,322.51,336.44,340.78,332.78,335.63,326.93,328.66,299.85,290.83,286.14,264.57,259.77,257.87,242.58,243.30,232.03,226.22,209.55,201.09,197.15,192.17,194.62,188.89,180.68,179.00,172.28,173.76,175.45,171.28,174.69,161.18,155.63,158.57,159.93,168.06,156.72,153.00,152.37,157.41,145.78,141.11,146.10,143.85,143.69
10/4/13,S1,158,71.27,79.72,92.20,104.80,125.44,132.79,156.95,166.88,203.18,220.94,238.90,245.50,249.74,254.39,252.09,267.54,273.53,287.44,291.37,308.34,354.73,351.07,367.07,378.14,384.45,395.35,383.07,393.00,397.97,398.98,387.14,370.11,362.45,360.53,361.56,346.85,357.32,340.13,345.70,344.54,344.08,326.67,338.99,328.72,306.44,293.66,271.84,261.70,257.45,252.76,251.42,228.62,223.32,217.16,207.07,201.73,203.30,203.10,191.65,206.98,198.24,194.86,197.63,195.83,177.47
10/4/13,S5,159,71.52,70.25,72.68,75.44,80.55,88.50,97.19,116.29,135.82,150.09,187.41,177.96,216.53,224.82,224.88,232.72,223.33,246.89,225.52,227.93,213.85,241.41,222.68,222.51,220.65,222.87,219.35,216.30,204.36,206.52,188.99,192.69,191.78,181.61,182.88,173.66,178.69,173.45,174.00,167.36,172.15,165.98,158.55,157.73,152.64,141.72,145.15,139.71,133.70,126.84,123.28,121.15,116.13,119.41,119.76,123.13,119.37,112.21,114.25,114.67,114.75,112.35,103.69,103.57,106.47
10/4/13,S2,160,72.08,90.07,101.24,122.06,133.64,162.87,163.91,172.64,197.71,257.91,260.02,277.13,309.45,322.69,338.59,368.95,357.21,395.68,427.58,433.49,444.26,457.74,475.88,498.24,448.03,478.45,461.43,444.59,453.08,400.25,436.98,408.86,343.68,312.23,290.41,279.42,270.89,260.02,229.93,227.69,219.14,204.71,214.01,199.97,192.04,206.77,203.98,186.83,178.71,193.42,196.62,185.88,184.86,164.81,162.69,157.28,146.87,138.34,146.56,140.02,139.38,126.80,131.08,122.27,123.99
10/4/13,S1,161,73.72,74.13,74.34,69.77,80.43,95.59,119.02,136.79,169.05,184.42,194.79,202.22,209.98,220.64,225.78,245.53,278.28,304.88,353.40,359.88,406.44,414.25,417.64,424.49,443.94,436.39,407.02,405.45,396.18,381.63,381.01,361.29,345.07,332.75,335.30,317.67,293.69,273.47,282.78,250.17,234.73,218.58,207.76,195.13,191.58,191.92,194.31,203.96,200.75,191.82,188.07,187.35,187.42,175.13,178.94,163.04,166.76,156.23,146.36,146.89,140.95,124.25,126.60,120.85,124.06
10/4/13,S3,162,73.72,74.13,74.34,69.77,80.43,95.59,119.02,136.79,169.05,184.42,194.79,202.22,209.98,220.64,225.78,245.53,278.28,304.88,353.40,359.88,406.44,414.25,417.64,424.49,443.94,436.39,407.02,405.45,396.18,381.63,381.01,361.29,345.07,332.75,335.30,317.67,293.69,273.47,282.78,250.17,234.73,218.58,207.76,195.13,191.58,191.92,194.31,203.96,200.75,191.82,188.07,187.35,187.42,175.13,178.94,163.04,166.76,156.23,146.36,146.89,140.95,124.25,126.60,120.85,124.06
10/4/13,S3,163,74.23,86.89,99.74,110.71,119.91,122.57,135.60,158.15,177.39,182.99,191.77,211.91,233.82,241.89,264.96,280.61,287.17,298.16,310.92,307.85,301.00,291.75,298.61,295.02,296.62,293.58,268.80,263.80,250.10,256.19,238.70,247.57,224.62,229.41,225.09,213.71,210.71,205.62,197.70,195.82,195.81,194.18,184.62,181.03,177.01,174.96,167.85,163.88,160.37,148.56,147.62,140.03,134.87,128.12,121.54,117.45,108.83,107.01,109.16,98.99,97.60,90.65,89.78,85.02,80.04
10/4/13,S5,164,75.06,80.67,93.40,105.15,116.18,129.66,140.52,201.60,207.20,243.41,290.01,300.20,347.36,341.14,333.98,359.47,358.17,346.19,363.21,352.81,346.01,355.29,367.94,360.58,361.14,367.61,335.92,318.71,301.00,291.95,274.29,311.23,304.80,300.41,293.94,271.92,276.82,282.06,250.25,236.80,267.23,240.21,266.03,250.04,240.50,212.86,211.75,215.47,202.92,203.36,193.99,188.41,176.78,178.99,174.39,171.95,170.05,168.82,150.35,158.99,148.15,137.23,135.68,127.45,129.21
10/4/13,S4,165,75.72,77.31,88.33,106.00,118.13,131.90,146.87,167.83,186.48,203.82,227.84,226.51,248.75,234.21,237.59,232.03,238.13,222.79,234.72,232.97,216.29,228.50,227.36,233.75,227.64,225.43,224.32,223.40,208.97,202.53,194.26,191.03,189.79,179.61,179.68,184.66,183.37,178.43,187.18,179.76,162.29,164.48,156.83,157.41,154.13,157.70,154.62,151.37,158.07,157.81,156.23,156.02,152.94,151.37,155.30,149.61,150.69,144.67,143.72,147.08,139.43,136.57,134.75,131.11,129.07
10/4/13,S2,166,75.86,88.32,100.91,123.52,110.05,123.83,125.59,138.49,133.19,142.98,157.34,161.55,169.48,177.57,184.87,196.89,188.97,198.85,210.50,202.26,210.46,219.35,231.83,245.79,237.47,251.40,252.69,248.82,239.20,237.37,226.29,222.76,207.54,215.19,204.07,197.48,187.46,180.42,170.71,174.13,171.49,158.84,156.39,140.71,140.20,142.13,138.79,139.17,125.33,112.76,115.36,114.92,115.62,107.14,108.18,109.51,107.81,105.64,102.52,104.35,96.76,96.76,90.27,94.86,92.65
10/4/13,S3,167,80.05,87.50,93.46,104.86,105.68,105.35,116.03,133.27,150.05,156.77,159.88,188.30,215.70,235.52,250.40,269.88,280.50,304.73,317.32,297.63,319.50,301.38,320.42,291.88,318.35,308.55,284.99,293.41,285.42,279.86,275.42,273.68,262.89,254.15,275.09,261.77,250.60,225.59,220.05,232.87,227.33,233.18,218.34,211.35,212.99,207.36,204.73,209.42,203.95,193.04,201.59,197.54,188.63,178.21,176.39,180.16,164.24,166.69,170.54,159.25,155.73,152.62,136.24,141.13,143.14
10/4/13,S4,168,81.58,80.47,89.20,84.41,95.29,99.91,116.44,138.19,139.18,160.99,177.16,180.39,223.49,222.90,243.08,263.45,270.76,293.15,391.43,359.48,369.47,384.43,426.95,462.53,437.09,418.35,426.98,440.54,393.94,416.82,392.15,360.83,340.24,362.73,346.79,348.09,348.48,342.09,301.38,293.38,282.64,280.62,271.17,260.23,253.99,250.81,252.47,256.62,269.82,263.14,265.00,253.21,245.87,244.59,241.11,229.71,237.72,227.24,236.79,238.16,238.28,226.74,245.77,226.26,223.80
10/4/13,S3,169,83.74,84.84,95.76,112.18,113.05,114.72,112.38,114.11,120.19,119.64,120.48,126.93,136.23,144.61,151.42,163.51,166.25,168.65,182.00,175.68,183.43,175.78,185.54,188.12,199.33,212.85,196.30,195.72,195.82,205.06,195.28,193.63,181.35,183.03,185.72,169.25,161.08,154.45,151.83,153.18,148.46,147.02,140.91,135.82,141.35,145.68,135.15,140.01,129.40,126.57,130.31,127.15,121.73,117.15,120.67,124.48,115.20,120.62,125.54,124.23,129.73,131.80,130.89,126.18,123.37
10/4/13,S5,170,84.58,92.60,91.58,96.75,116.95,119.74,131.46,137.08,161.38,172.69,185.13,191.72,216.49,208.75,217.55,237.10,226.30,238.82,248.84,253.53,265.01,280.58,291.47,296.01,292.84,312.90,304.21,307.87,285.76,288.82,268.49,271.11,284.13,249.49,244.59,229.81,228.40,235.26,224.12,223.54,218.83,213.09,217.50,217.53,198.32,193.77,203.96,200.74,191.26,191.71,193.25,171.78,165.13,177.09,160.56,162.38,157.05,130.97,133.67,135.16,136.19,129.24,118.95,119.94,122.45
10/4/13,S4,171,87.09,100.32,103.90,114.97,128.45,135.24,139.98,147.23,161.63,180.53,192.57,192.87,219.65,230.36,253.90,253.88,252.21,259.91,281.06,262.94,244.94,248.31,251.13,254.49,255.52,227.73,229.22,229.14,205.80,202.30,203.66,205.36,190.15,175.11,172.59,177.48,171.10,168.70,165.90,147.31,140.86,135.05,133.59,128.47,124.79,125.34,124.02,115.37,116.37,115.47,113.76,108.55,106.59,107.35,103.44,106.14,99.85,95.26,95.94,99.32,95.43,94.91,102.19,94.35,93.58
10/4/13,S5,172,87.37,84.87,86.48,95.55,103.06,103.82,100.13,104.59,103.67,105.08,107.86,113.82,136.98,140.07,156.07,178.38,180.77,191.00,202.04,217.48,220.75,232.33,235.18,245.26,253.25,258.06,247.01,242.54,224.91,226.11,208.28,213.66,201.96,193.78,193.29,176.24,176.81,168.58,171.74,162.94,167.42,162.72,154.47,160.11,147.90,151.25,153.20,148.71,142.69,143.37,139.31,134.10,128.95,126.20,125.39,127.86,122.75,119.69,118.87,118.83,116.13,117.09,109.45,105.96,110.71
10/4/13,S1,173,87.49,108.53,125.14,123.20,140.59,154.15,176.54,202.88,238.37,263.57,307.13,334.38,390.35,423.05,448.63,473.09,514.98,561.26,602.42,560.35,618.39,605.92,605.86,611.68,633.22,629.42,571.74,567.53,592.67,545.01,587.49,530.39,522.05,530.48,502.86,487.57,490.69,474.15,450.67,451.12,439.54,420.90,410.53,388.62,379.94,379.09,371.77,381.74,358.80,355.42,366.38,353.28,331.16,314.67,330.06,318.53,312.06,290.63,269.81,291.05,249.81,240.93,226.00,228.00,218.22
10/4/13,S3,174,87.97,86.81,101.61,117.37,126.30,138.83,161.71,194.49,228.37,242.58,261.69,296.58,322.44,340.92,378.03,416.85,428.91,458.86,493.98,490.27,495.61,485.87,502.02,492.18,504.21,500.86,457.93,441.39,416.66,419.76,391.81,376.90,349.95,354.08,349.80,328.78,329.02,311.08,304.39,297.33,293.99,304.53,293.05,293.76,297.53,303.21,299.66,299.04,299.04,297.25,282.23,266.31,255.35,245.06,234.72,242.25,224.21,218.28,231.06,226.80,226.38,215.08,214.28,204.74,207.05
10/4/13,S3,175,89.55,91.42,98.18,104.65,104.47,108.75,118.17,137.14,158.71,176.00,198.41,231.13,267.67,288.71,324.96,358.02,363.18,395.07,428.54,443.21,445.33,449.13,486.91,478.53,489.80,487.42,449.06,432.31,406.47,401.12,376.90,366.05,343.79,338.77,330.26,328.28,325.00,304.40,294.28,294.92,281.93,274.38,256.99,242.64,240.63,232.39,221.33,216.89,208.31,194.82,184.76,191.88,189.03,178.69,175.40,174.65,162.06,158.23,159.22,148.56,151.51,146.19,148.61,142.44,144.90
10/4/13,S5,176,89.57,86.59,93.64,89.62,106.02,118.17,130.35,150.16,159.70,177.20,205.41,214.22,274.82,293.91,343.75,379.04,412.07,444.75,472.62,493.02,462.33,468.12,474.00,474.23,473.57,434.94,444.80,426.73,402.98,415.34,374.87,381.57,368.55,362.69,379.73,407.24,382.61,366.80,369.55,360.05,356.31,352.71,358.18,316.41,324.14,303.50,290.98,285.92,277.80,284.95,280.66,274.51,264.49,271.65,271.99,286.11,275.09,259.61,274.39,271.89,273.08,277.45,246.63,245.51,250.78
10/4/13,S3,177,90.49,88.79,95.59,98.28,98.68,105.21,124.43,154.64,164.58,177.13,185.24,197.33,212.05,213.78,236.46,257.45,253.15,277.47,303.48,318.69,343.93,369.12,419.59,438.70,472.94,492.44,490.66,495.89,483.82,501.94,486.13,466.85,467.57,464.95,450.74,437.06,418.42,394.97,398.07,374.68,363.69,345.06,336.88,326.46,302.51,295.97,285.70,264.40,260.91,272.09,277.49,271.89,265.34,260.96,261.62,260.50,239.14,231.92,234.99,213.20,198.06,194.54,201.55,193.85,192.95
10/4/13,S3,178,90.60,99.03,118.45,129.60,127.94,148.00,168.10,175.90,239.10,264.17,291.44,333.90,370.71,412.47,446.08,480.76,486.46,493.66,531.73,535.58,517.13,500.02,502.47,489.36,479.62,468.11,428.29,425.50,405.30,394.88,366.15,351.70,344.15,359.93,350.18,309.21,306.62,286.15,281.81,273.13,265.30,257.91,243.26,240.04,232.74,228.17,221.55,224.68,217.62,212.15,218.62,211.78,216.42,208.51,198.69,201.29,181.53,173.06,168.65,159.09,161.35,151.26,148.05,146.11,149.53
10/4/13,S1,179,91.58,106.87,129.36,125.02,136.80,132.16,132.55,135.80,144.73,148.99,161.34,174.00,187.45,195.68,210.79,238.65,272.65,315.39,356.98,374.08,424.81,440.72,447.44,435.88,437.35,428.17,387.72,366.89,376.69,353.69,338.42,310.26,312.09,297.57,283.16,286.29,264.04,256.15,262.98,255.61,259.86,264.25,267.27,258.41,241.92,240.37,234.91,222.92,213.69,209.83,196.95,211.54,202.07,197.68,195.66,192.87,191.62,189.18,188.46,210.71,207.73,205.81,203.18,202.23,190.86
10/4/13,S3,180,93.08,91.81,93.02,101.39,105.56,110.19,127.83,157.50,180.66,189.05,198.99,218.53,239.81,247.38,257.70,272.80,271.19,288.33,317.40,328.69,337.82,344.43,371.61,376.07,393.64,406.36,391.74,399.99,373.99,374.92,357.86,355.83,342.28,352.16,342.43,320.20,313.08,293.59,278.59,277.59,269.74,264.84,262.06,252.70,249.69,245.60,231.38,235.91,235.59,229.29,229.46,229.33,232.58,228.70,220.92,222.87,203.31,187.57,185.77,178.28,182.33,177.39,173.47,164.10,166.46
10/4/13,S3,181,93.98,99.07,112.46,126.65,134.57,133.79,149.88,193.99,201.33,224.62,256.44,291.43,323.39,351.52,361.87,416.38,433.19,467.16,508.00,509.93,528.04,535.21,562.73,558.80,578.08,591.85,567.36,553.40,540.92,540.14,529.68,505.39,487.68,497.65,484.73,490.24,467.37,452.19,445.09,442.45,458.04,453.01,426.32,427.89,431.50,430.93,408.63,401.40,404.06,397.57,396.76,398.11,387.78,385.89,377.20,391.88,362.51,368.46,389.75,350.53,358.50,305.64,299.74,288.35,295.47
10/4/13,S1,182,95.76,105.38,117.17,116.05,121.42,118.84,138.38,152.23,185.36,196.19,210.43,218.31,224.94,227.28,226.05,229.42,239.14,255.59,266.52,264.27,291.35,282.95,289.22,290.46,291.93,298.88,271.47,262.84,267.77,253.55,257.42,250.18,242.34,254.51,250.65,245.89,232.65,227.51,214.36,216.77,209.12,207.49,186.38,177.46,172.10,171.27,183.39,174.94,170.53,171.97,181.28,176.05,170.42,171.22,177.41,173.81,181.17,167.96,165.10,167.50,164.35,159.87,158.61,161.61,160.17
10/4/13,S5,183,99.07,100.50,109.57,123.20,134.96,153.07,165.39,193.29,214.73,232.00,258.37,270.36,306.61,295.92,307.32,304.88,311.33,307.29,310.44,309.11,294.84,296.62,301.63,295.65,295.57,299.15,285.04,286.01,274.86,267.15,256.78,278.10,275.78,278.12,277.89,259.35,272.92,255.61,267.11,255.82,247.45,243.98,252.24,258.48,242.28,254.51,248.01,248.24,247.76,256.90,250.20,257.48,247.82,265.84,248.41,257.95,241.86,229.73,231.02,219.54,216.61,211.41,203.52,211.62,228.28
10/4/13,S1,184,103.71,98.71,119.67,131.42,142.61,144.71,163.98,175.95,188.18,198.86,198.98,213.69,234.76,258.84,283.10,317.45,340.61,386.00,425.41,441.20,480.59,477.15,520.44,525.73,550.77,563.13,551.62,531.55,536.48,526.33,522.27,476.84,438.34,448.07,424.76,414.00,396.03,383.04,380.27,396.34,381.91,385.86,370.51,364.11,341.72,336.92,331.13,332.17,335.87,347.79,350.35,337.26,328.07,314.97,327.68,329.20,328.44,327.74,311.72,316.99,307.73,289.94,285.50,280.43,285.83
10/4/13,S4,185,106.89,117.29,136.04,153.34,164.01,182.10,218.54,248.34,278.87,303.26,338.82,350.90,409.13,427.08,470.69,502.48,526.91,549.38,591.56,566.58,573.92,583.71,633.41,706.14,672.81,660.95,664.47,635.29,623.51,623.97,610.30,625.90,595.41,586.79,532.38,579.34,551.73,541.71,533.12,477.52,455.71,473.57,442.93,417.81,413.18,424.88,402.72,391.79,395.40,389.10,375.05,364.98,337.86,342.96,338.81,329.37,326.35,304.29,314.31,318.69,326.57,327.57,348.26,340.33,363.06
10/4/13,S3,186,109.13,107.28,115.89,123.63,126.27,138.75,157.62,178.66,197.87,214.19,236.22,271.83,310.58,335.91,362.20,390.27,412.14,436.70,450.97,441.33,429.30,410.33,418.26,398.50,398.85,401.71,364.30,364.29,351.58,342.36,311.51,295.83,282.10,274.43,282.39,277.33,279.41,278.33,279.69,283.40,279.52,275.05,263.58,258.58,253.15,232.72,217.64,209.78,214.63,210.39,203.33,201.06,195.97,183.26,176.71,175.07,162.51,160.70,163.73,165.76,174.48,166.21,181.29,181.99,189.69
10/4/13,S1,187,109.15,120.32,123.59,104.87,121.07,125.20,117.02,139.31,178.77,194.56,206.17,221.38,237.31,245.75,248.44,252.21,243.97,260.43,276.90,272.25,308.30,322.71,345.83,370.46,372.80,391.81,369.07,371.65,378.59,379.67,383.24,360.52,332.65,341.25,339.37,328.76,301.87,306.80,283.00,275.75,272.23,277.45,270.78,259.34,255.17,255.41,242.31,245.88,243.17,239.16,237.89,252.07,238.97,221.92,223.06,222.93,242.05,206.43,206.33,210.26,204.08,200.40,196.44,204.89,210.72
10/4/13,S3,188,110.77,107.07,116.19,123.69,130.56,132.23,148.55,179.19,216.21,250.64,286.78,332.84,365.83,390.12,414.75,465.25,474.02,476.18,488.91,471.64,469.09,484.45,497.16,487.36,498.87,502.46,467.66,461.21,438.58,433.04,416.21,397.00,383.61,376.78,359.97,352.13,341.36,348.20,339.73,337.45,342.62,351.55,339.46,346.02,352.72,346.61,341.10,320.43,322.90,312.43,314.24,301.46,295.81,286.84,273.73,276.48,255.79,252.87,249.01,231.72,226.99,227.96,228.39,223.99,231.33
10/4/13,S5,189,117.70,115.82,117.03,136.95,142.77,154.80,166.97,194.15,219.16,243.80,268.53,299.54,354.69,360.83,391.76,411.24,431.04,446.51,439.91,435.26,421.88,419.69,417.53,401.71,405.48,394.29,371.98,377.75,349.23,357.03,326.63,332.58,337.66,332.49,314.68,283.88,297.10,295.29,318.74,304.53,326.08,325.06,322.21,334.99,310.93,316.88,294.78,308.86,272.34,268.62,274.05,243.69,255.31,245.56,247.61,250.09,259.09,254.77,264.06,253.00,247.55,250.62,230.63,228.28,236.23
10/4/13,S1,190,120.30,135.94,155.28,149.53,166.95,162.17,178.30,199.40,226.72,257.65,294.34,333.53,387.26,417.91,438.45,446.11,442.03,471.31,474.15,442.10,469.83,455.27,462.64,454.35,455.98,465.18,454.19,433.15,444.12,426.01,430.45,392.59,383.68,401.16,372.59,355.72,339.16,326.51,306.99,304.64,294.69,285.96,281.65,263.14,248.63,248.42,222.28,217.04,204.38,189.79,178.62,178.95,168.75,164.61,167.42,162.45,164.44,163.80,159.17,160.01,153.13,145.25,144.58,147.40,138.25
10/4/13,S1,191,127.77,139.25,160.49,148.89,158.82,148.85,154.85,155.20,165.95,165.03,164.04,170.46,171.78,172.36,171.49,180.13,189.91,213.02,226.02,219.81,253.26,243.83,259.37,255.68,264.40,280.39,265.07,264.56,270.90,273.86,284.11,276.46,280.93,288.41,284.28,290.20,282.11,276.30,261.71,258.13,253.71,247.79,244.77,228.98,221.20,206.38,200.82,199.00,224.54,195.30,210.18,210.14,208.68,195.72,198.62,198.94,198.20,197.76,192.10,202.86,194.96,186.66,191.24,185.94,182.05
10/4/13,S3,192,128.16,132.96,149.71,160.98,171.47,170.84,197.05,231.27,280.28,316.96,358.39,427.00,486.38,519.09,548.93,581.18,555.12,547.96,552.73,521.84,510.95,507.99,522.29,513.80,527.19,534.25,489.55,486.28,466.44,465.38,451.34,440.16,433.65,435.12,423.89,402.25,393.20,380.45,369.54,362.72,358.36,348.65,336.89,316.09,306.56,310.00,291.88,283.51,287.44,283.84,284.55,270.92,261.49,256.39,249.92,259.46,250.09,243.24,241.75,238.96,236.86,228.59,235.19,222.76,214.92
10/4/13,S4,193,132.13,163.29,148.09,170.53,180.04,186.09,207.64,248.79,275.97,316.20,352.24,362.30,417.45,402.58,421.09,427.80,432.89,424.61,464.55,446.03,423.77,423.49,426.07,457.90,451.14,439.38,425.12,394.97,407.05,410.94,371.79,375.99,378.14,350.42,344.12,348.48,331.52,335.77,327.56,318.68,300.38,297.16,292.63,293.35,281.63,274.75,265.31,253.98,268.76,256.99,226.69,239.62,222.65,219.69,226.10,216.43,209.31,194.36,197.47,205.77,198.25,194.78,193.70,197.43,200.59
10/4/13,S1,194,132.57,140.08,150.74,133.01,143.41,130.89,135.91,137.85,146.20,160.31,161.88,173.42,188.26,211.85,220.97,223.19,226.98,256.97,255.86,249.40,278.60,294.66,326.87,348.43,365.47,393.72,386.76,375.92,396.92,387.60,397.17,374.19,377.90,375.32,371.53,364.45,342.45,336.53,312.45,315.35,301.18,290.92,288.63,284.38,275.29,264.44,266.70,264.89,253.17,244.33,244.20,236.10,234.85,233.76,249.83,252.94,266.61,263.47,265.22,281.79,275.23,261.34,258.73,254.97,236.70
10/4/13,S4,195,137.35,141.60,136.88,146.11,156.66,168.38,194.69,223.25,233.03,260.39,280.86,275.08,294.56,290.95,310.27,325.92,373.07,357.73,392.21,405.14,412.63,426.47,468.86,498.00,486.02,484.78,484.88,472.15,440.07,437.02,425.12,412.74,374.33,351.00,354.88,354.62,331.66,339.79,334.49,313.99,301.94,291.57,292.64,295.32,285.31,283.75,264.35,254.18,255.60,272.80,254.93,246.68,244.28,257.23,245.37,227.39,220.58,217.71,209.41,220.23,207.12,202.88,201.19,200.23,198.94
10/4/13,S3,196,142.15,146.09,146.47,156.33,151.35,150.41,171.57,200.32,230.41,253.06,277.22,312.14,351.06,371.76,401.87,443.17,451.18,460.40,483.92,471.86,468.47,439.61,433.22,422.54,426.94,415.52,374.44,408.81,400.59,394.13,377.55,376.95,351.19,349.92,343.15,327.62,312.27,298.97,287.39,292.37,285.27,278.72,270.95,267.15,271.26,278.52,277.49,283.60,292.71,290.01,302.67,295.18,291.55,270.25,266.36,258.39,231.51,223.49,215.19,203.09,221.69,217.56,210.33,193.85,213.78
10/4/13,S3,197,142.41,137.14,132.59,151.17,154.37,160.41,176.90,211.13,248.24,264.88,283.05,302.20,312.14,312.18,312.54,326.88,294.20,291.18,308.36,317.49,314.49,309.28,319.21,321.19,334.30,339.18,318.47,317.18,301.58,319.28,304.43,299.90,288.84,298.67,283.09,265.00,244.55,226.04,213.69,206.33,207.09,212.86,205.35,196.34,198.15,199.14,181.29,184.68,177.30,181.58,183.59,185.69,182.02,184.85,188.32,194.25,180.65,186.37,196.06,191.21,199.18,186.91,188.16,190.89,204.07
10/4/13,S4,198,149.51,161.53,177.16,189.53,203.76,205.00,231.76,240.65,268.31,309.99,349.03,352.16,397.31,414.94,445.67,467.26,477.73,466.65,498.85,475.66,450.39,432.11,508.63,522.88,486.57,451.54,463.61,474.75,423.77,409.10,400.60,409.30,385.09,372.04,341.37,349.43,341.89,347.46,366.42,319.25,308.46,307.43,309.16,317.36,311.87,310.25,312.29,336.56,313.88,319.27,307.98,325.90,301.95,283.14,282.56,276.93,271.56,252.63,240.02,236.62,227.37,225.36,231.34,222.62,219.97
10/4/13,S4,199,NaN,62.53,73.18,81.49,90.52,92.41,113.10,136.41,156.38,177.13,213.33,228.56,271.75,276.54,301.87,321.36,333.72,352.10,390.13,368.63,371.41,371.84,395.01,413.69,390.80,375.16,371.56,358.10,345.01,304.63,281.88,287.76,280.46,260.62,261.53,267.72,256.74,254.15,239.79,262.71,248.13,243.87,239.88,241.50,232.42,232.61,224.87,216.32,215.54,212.82,210.98,204.99,190.73,191.10,189.27,186.92,189.56,182.72,197.25,199.57,192.47,189.98,199.78,195.37,186.98
10/4/13,S4,200,NaN,116.84,136.58,147.94,165.88,182.28,212.71,259.28,273.49,305.66,341.43,355.16,405.29,421.02,467.54,484.17,502.09,513.08,568.71,556.12,572.36,576.81,640.49,684.13,717.63,674.91,717.25,646.85,649.49,670.75,616.52,605.35,585.47,579.69,567.61,573.22,563.66,564.12,538.46,517.92,497.51,504.37,487.93,495.82,491.59,500.34,481.25,484.14,435.71,442.91,421.92,417.96,378.30,371.32,361.13,337.97,329.94,333.15,329.36,325.41,316.77,302.91,301.77,294.44,275.34
10/4/13,S4,201,NaN,NaN,88.06,101.17,116.55,123.45,140.24,159.26,176.31,208.21,245.73,267.61,325.81,339.68,363.22,385.81,380.85,382.44,421.49,382.15,381.69,373.84,384.63,397.48,375.16,354.21,351.26,340.86,326.24,311.46,308.76,317.24,293.41,287.14,281.64,283.23,277.72,283.12,293.93,286.53,244.16,256.49,276.47,240.25,227.15,248.83,232.30,205.63,192.83,197.73,188.63,188.74,182.17,184.77,182.67,172.33,173.52,154.50,154.83,151.25,139.33,134.93,129.79,122.53,122.16
10/4/13,S1,202,NaN,NaN,NaN,87.92,96.20,104.51,120.41,134.04,152.93,168.13,185.07,204.26,227.63,247.35,262.31,296.18,316.28,351.25,385.40,375.68,415.50,414.32,427.24,425.26,423.69,438.77,410.19,401.64,396.51,386.57,388.53,365.56,405.24,357.07,338.58,342.02,330.93,311.85,297.48,297.92,290.81,276.58,287.38,263.71,252.96,269.16,256.34,263.52,258.98,261.42,266.47,263.15,268.19,223.62,225.88,251.12,228.54,221.57,233.62,239.60,228.80,222.03,219.53,217.95,214.70
